lenguaje;matematicas;sociales;Id;filosofia;biologia;quimica;fisica;nivel_ingles; sisben;estrato;genero;puntaje_saber11   
alto;medio;alto;5393;medio;alto;alto;medio;A-;2;2;Mujer;medio
medio;medio;medio;5394;medio;medio;medio;medio;A-;2;2;Hombre;medio
alto;alto;alto;5395;alto;alto;alto;alto;A2;5;3;Hombre;medio
alto;alto;medio;5396;alto;alto;alto;alto;A1;2;2;Hombre;medio
alto;medio;medio;5397;medio;medio;medio;medio;A1;1;1;Hombre;medio
alto;alto;medio;5398;medio;medio;medio;medio;A-;5;2;Hombre;medio
alto;alto;alto;5399;superior;alto;medio;medio;A-;5;2;Hombre;medio
alto;alto;medio;5400;medio;alto;alto;alto;A2;5;3;Hombre;medio
alto;alto;medio;5401;medio;alto;alto;medio;A1;2;2;Hombre;medio
alto;medio;alto;5402;alto;alto;medio;medio;A-;2;2;Hombre;medio
alto;alto;medio;5403;alto;alto;alto;alto;B1;5;2;Hombre;medio
medio;alto;medio;5404;medio;medio;alto;medio;A1;2;2;Hombre;medio
alto;alto;alto;5405;medio;alto;alto;alto;A1;1;1;Mujer;medio
alto;medio;alto;5406;medio;medio;medio;alto;A1;2;3;Mujer;medio
medio;medio;medio;5407;alto;medio;medio;medio;A-;2;2;Hombre;medio
alto;alto;medio;5408;alto;alto;alto;alto;A2;5;3;Mujer;medio
alto;alto;medio;5409;alto;alto;alto;alto;A1;5;3;Hombre;medio
medio;alto;medio;5410;medio;alto;alto;medio;A1;1;1;Mujer;medio
medio;medio;medio;5411;medio;medio;medio;bajo;A-;5;3;Hombre;medio
alto;alto;medio;5412;medio;medio;medio;medio;A1;1;2;Hombre;medio
medio;medio;medio;5413;medio;medio;medio;medio;A-;5;3;Mujer;medio
alto;alto;alto;5414;alto;alto;alto;alto;A1;5;3;Hombre;medio
alto;alto;alto;5415;medio;alto;alto;medio;A1;2;2;Mujer;medio
alto;alto;alto;5416;medio;alto;medio;medio;A2;5;3;Mujer;medio
superior;alto;alto;5417;alto;alto;alto;alto;B1;5;2;Hombre;medio
alto;alto;alto;5418;alto;alto;alto;alto;B+;5;6;Hombre;medio
medio;medio;medio;5419;medio;medio;medio;medio;A-;2;2;Mujer;medio
alto;alto;medio;5420;alto;alto;alto;alto;A2;1;1;Hombre;medio
alto;medio;alto;5421;medio;medio;medio;medio;A-;5;3;Hombre;medio
medio;medio;alto;5422;medio;alto;medio;alto;A-;1;1;Hombre;medio
alto;medio;medio;5423;medio;medio;medio;medio;A1;1;1;Mujer;medio
medio;medio;medio;5424;medio;medio;medio;medio;A1;2;3;Mujer;medio
alto;medio;alto;5425;medio;medio;alto;alto;A1;3;3;Hombre;medio
alto;alto;alto;5426;alto;alto;alto;alto;A1;1;1;Mujer;medio
medio;alto;medio;5427;medio;medio;alto;alto;A1;5;3;Hombre;medio
medio;alto;medio;5428;medio;medio;medio;medio;A1;5;3;Mujer;medio
alto;alto;alto;5429;alto;alto;alto;alto;B+;5;4;Hombre;medio
alto;alto;alto;5430;alto;alto;alto;alto;A2;5;4;Hombre;medio
alto;medio;medio;5431;alto;alto;medio;medio;A-;1;1;Mujer;medio
bajo;alto;medio;5432;medio;medio;alto;medio;A1;2;2;Mujer;medio
medio;medio;medio;5433;medio;bajo;medio;medio;A1;2;2;Hombre;medio
medio;medio;alto;5434;alto;alto;medio;alto;A1;2;1;Hombre;medio
medio;medio;medio;5435;medio;medio;medio;medio;A-;2;2;Hombre;medio
alto;medio;medio;5436;medio;medio;medio;medio;A1;5;5;Hombre;medio
medio;medio;medio;5437;medio;medio;medio;medio;A1;5;4;Mujer;medio
alto;medio;medio;5438;alto;alto;medio;medio;A1;5;3;Hombre;medio
alto;alto;alto;5439;medio;medio;medio;superior;A2;5;3;Hombre;medio
medio;bajo;medio;5440;bajo;medio;medio;medio;A-;1;1;Hombre;medio
alto;alto;medio;5441;medio;medio;medio;alto;A1;5;3;Hombre;medio
bajo;medio;alto;5442;medio;medio;medio;bajo;A1;1;1;Mujer;medio
alto;medio;alto;5443;medio;alto;alto;alto;A1;5;2;Mujer;medio
alto;superior;alto;5444;medio;alto;alto;superior;B+;5;6;Hombre;medio
medio;medio;medio;5445;medio;medio;medio;medio;A-;2;1;Hombre;medio
medio;alto;medio;5446;alto;alto;alto;alto;A2;1;1;Mujer;medio
alto;alto;medio;5447;medio;medio;alto;medio;A-;5;3;Mujer;medio
alto;alto;alto;5448;alto;medio;alto;alto;A1;2;2;Hombre;medio
alto;alto;medio;5449;alto;alto;alto;alto;B1;5;4;Hombre;medio
alto;alto;medio;5450;medio;alto;medio;alto;B1;5;5;Hombre;medio
medio;alto;medio;5451;alto;alto;alto;medio;A-;1;2;Hombre;medio
alto;alto;alto;5452;medio;medio;alto;alto;A2;5;3;Mujer;medio
alto;alto;alto;5453;alto;medio;medio;alto;B1;5;2;Hombre;medio
alto;alto;alto;5454;alto;alto;alto;alto;B1;5;2;Hombre;medio
alto;alto;alto;5455;alto;alto;alto;alto;A2;2;2;Mujer;medio
superior;alto;superior;5456;alto;alto;medio;alto;A1;2;2;Mujer;medio
alto;medio;medio;5457;medio;medio;medio;medio;A1;2;2;Hombre;medio
alto;alto;alto;5458;medio;alto;alto;medio;A1;2;3;Hombre;medio
alto;medio;alto;5459;alto;medio;medio;medio;A2;5;3;Hombre;medio
medio;alto;alto;5460;medio;alto;medio;alto;A1;2;1;Hombre;medio
alto;medio;alto;5461;medio;medio;alto;medio;A1;5;1;Hombre;medio
alto;alto;medio;5462;alto;alto;alto;medio;A2;5;2;Hombre;medio
alto;alto;alto;5463;alto;alto;alto;alto;A1;5;2;Hombre;medio
medio;medio;medio;5464;medio;medio;medio;medio;A-;2;2;Mujer;medio
medio;medio;alto;5465;medio;alto;medio;medio;A-;2;1;Hombre;medio
medio;bajo;medio;5466;medio;medio;medio;medio;A-;5;3;Mujer;medio
medio;medio;medio;5467;medio;alto;medio;medio;A2;5;3;Hombre;medio
alto;medio;alto;5468;medio;medio;medio;medio;A1;5;3;Hombre;medio
alto;medio;medio;5469;alto;medio;medio;bajo;A1;1;1;Hombre;medio
medio;medio;alto;5470;medio;medio;medio;medio;A1;2;2;Hombre;medio
alto;superior;superior;5471;alto;alto;alto;alto;A1;5;3;Hombre;medio
alto;medio;alto;5472;alto;medio;medio;alto;A1;5;3;Hombre;medio
alto;medio;alto;5473;alto;alto;alto;medio;A2;5;3;Hombre;medio
alto;alto;medio;5474;medio;medio;medio;medio;A1;1;3;Mujer;medio
alto;alto;alto;5475;alto;alto;alto;alto;B1;2;3;Hombre;medio
medio;medio;alto;5476;medio;alto;alto;medio;A1;5;4;Hombre;medio
alto;alto;alto;5477;alto;alto;alto;alto;B1;5;6;Hombre;medio
alto;alto;alto;5478;alto;alto;alto;alto;A1;1;2;Hombre;medio
alto;medio;alto;5479;medio;medio;alto;medio;A-;5;2;Hombre;medio
alto;alto;alto;5480;alto;alto;alto;alto;A2;1;2;Mujer;medio
alto;superior;superior;5481;alto;alto;superior;superior;B1;5;2;Hombre;medio
alto;medio;medio;5482;medio;medio;medio;medio;A-;2;2;Mujer;medio
alto;medio;alto;5483;medio;medio;alto;medio;A1;2;3;Hombre;medio
alto;medio;medio;5484;medio;medio;medio;medio;A-;5;2;Hombre;medio
medio;medio;medio;5485;alto;medio;medio;alto;A2;2;3;Hombre;medio
alto;superior;alto;5486;alto;alto;alto;alto;A2;5;3;Mujer;medio
alto;alto;medio;5487;medio;medio;medio;medio;A-;5;3;Mujer;medio
alto;medio;medio;5488;medio;alto;medio;medio;A-;5;3;Hombre;medio
medio;alto;medio;5489;alto;medio;medio;medio;A-;5;1;Mujer;medio
alto;alto;medio;5490;alto;alto;alto;alto;A1;5;3;Mujer;medio
medio;alto;alto;5491;medio;medio;medio;medio;A-;5;3;Hombre;medio
medio;medio;medio;5492;medio;alto;medio;medio;A1;5;2;Hombre;medio
alto;alto;alto;5493;alto;alto;alto;alto;A2;5;3;Mujer;medio
medio;alto;alto;5494;alto;medio;medio;alto;A2;5;3;Hombre;medio
alto;medio;alto;5495;medio;alto;alto;medio;A1;5;3;Hombre;medio
alto;medio;alto;5496;alto;alto;medio;medio;A1;2;2;Hombre;medio
alto;alto;alto;5497;alto;alto;alto;alto;A2;1;2;Mujer;medio
medio;medio;medio;5498;medio;bajo;medio;medio;A-;5;3;Hombre;medio
alto;medio;medio;5499;medio;medio;alto;alto;A-;2;2;Mujer;medio
alto;alto;alto;5500;medio;alto;alto;alto;A2;5;2;Mujer;medio
alto;medio;medio;5501;medio;medio;medio;medio;A-;5;2;Hombre;medio
alto;alto;medio;5502;medio;alto;medio;medio;A-;1;2;Mujer;medio
alto;superior;medio;5503;medio;alto;alto;alto;A1;5;3;Hombre;medio
medio;medio;medio;5504;medio;medio;medio;medio;A1;5;2;Mujer;medio
alto;alto;alto;5505;superior;alto;superior;alto;B1;5;2;Mujer;medio
alto;superior;medio;5506;medio;medio;alto;alto;A1;2;2;Hombre;medio
alto;alto;alto;5507;alto;alto;superior;alto;A2;2;3;Mujer;medio
alto;medio;medio;5508;alto;medio;medio;medio;A1;5;3;Hombre;medio
alto;alto;medio;5509;medio;medio;medio;alto;A-;2;2;Hombre;medio
alto;medio;alto;5510;alto;medio;alto;alto;A-;5;3;Mujer;medio
alto;alto;medio;5511;medio;alto;medio;medio;A1;2;3;Mujer;medio
alto;alto;alto;5512;medio;alto;alto;medio;A1;1;2;Mujer;medio
alto;alto;alto;5513;alto;alto;alto;alto;B1;5;6;Hombre;medio
alto;alto;alto;5514;medio;medio;alto;alto;A1;5;2;Mujer;medio
medio;alto;alto;5515;medio;alto;alto;alto;A2;5;6;Mujer;medio
alto;medio;medio;5516;medio;medio;medio;alto;A1;2;2;Hombre;medio
alto;alto;superior;5517;alto;alto;alto;alto;A2;5;4;Hombre;medio
alto;alto;alto;5518;medio;alto;alto;medio;A2;5;3;Mujer;medio
alto;alto;medio;5519;medio;alto;alto;medio;A1;2;2;Hombre;medio
alto;alto;alto;5520;alto;alto;alto;alto;A1;3;3;Hombre;medio
bajo;medio;medio;5521;medio;medio;medio;medio;A1;1;1;Hombre;medio
alto;alto;alto;5522;alto;alto;alto;alto;A1;1;3;Mujer;medio
alto;alto;alto;5523;alto;alto;alto;alto;B1;5;3;Mujer;medio
alto;superior;alto;5524;medio;alto;alto;alto;B1;5;5;Hombre;medio
alto;alto;alto;5525;alto;alto;medio;alto;A1;5;4;Mujer;medio
alto;alto;medio;5526;medio;alto;medio;alto;A-;2;2;Hombre;medio
alto;alto;medio;5527;medio;medio;medio;alto;A1;1;1;Mujer;medio
alto;alto;medio;5528;medio;medio;alto;alto;A-;5;3;Hombre;medio
bajo;alto;medio;5529;medio;medio;alto;medio;A1;2;2;Hombre;medio
medio;medio;medio;5530;bajo;medio;alto;medio;A-;5;3;Hombre;medio
alto;medio;medio;5531;bajo;medio;medio;medio;A-;5;2;Hombre;medio
alto;medio;alto;5532;medio;medio;alto;medio;A1;2;2;Hombre;medio
medio;medio;medio;5533;medio;alto;alto;medio;A-;5;3;Hombre;medio
medio;alto;alto;5534;medio;medio;medio;alto;A2;5;4;Hombre;medio
medio;alto;medio;5535;medio;medio;alto;medio;A-;1;1;Hombre;medio
alto;alto;alto;5536;alto;alto;alto;alto;B1;3;3;Hombre;medio
alto;alto;medio;5537;medio;medio;medio;medio;A1;5;6;Hombre;medio
alto;alto;alto;5538;alto;medio;alto;alto;A1;2;2;Hombre;medio
alto;medio;medio;5539;medio;alto;alto;medio;A1;5;4;Hombre;medio
alto;alto;alto;5540;alto;alto;alto;alto;A2;1;1;Hombre;medio
alto;alto;alto;5541;alto;alto;alto;alto;B1;5;6;Mujer;medio
alto;medio;medio;5542;alto;medio;medio;medio;A1;5;3;Hombre;medio
alto;superior;alto;5543;alto;alto;alto;alto;B1;5;2;Mujer;medio
medio;alto;medio;5544;alto;alto;alto;medio;A1;2;2;Mujer;medio
alto;alto;alto;5545;alto;alto;alto;alto;A2;2;2;Mujer;medio
medio;alto;medio;5546;medio;alto;alto;alto;A1;2;2;Mujer;medio
alto;alto;alto;5547;medio;alto;alto;medio;A2;2;2;Mujer;medio
alto;alto;medio;5548;medio;medio;medio;medio;A1;2;2;Mujer;medio
medio;alto;medio;5549;medio;alto;medio;medio;A-;5;2;Hombre;medio
alto;alto;alto;5550;alto;alto;alto;alto;A1;1;1;Hombre;medio
alto;medio;medio;5551;medio;alto;medio;medio;A1;5;3;Hombre;medio
alto;alto;alto;5552;alto;alto;alto;alto;A2;5;3;Mujer;medio
alto;alto;alto;5553;alto;medio;alto;alto;A1;1;1;Hombre;medio
medio;alto;medio;5554;medio;alto;medio;alto;A2;5;3;Hombre;medio
alto;medio;alto;5555;medio;alto;alto;alto;A1;2;2;Mujer;medio
medio;medio;alto;5556;alto;medio;alto;medio;A1;2;2;Hombre;medio
alto;medio;alto;5557;medio;alto;alto;medio;B1;5;2;Hombre;medio
medio;medio;medio;5558;bajo;medio;medio;alto;A-;2;1;Hombre;medio
alto;medio;alto;5559;medio;medio;medio;alto;A1;5;3;Hombre;medio
superior;superior;superior;5560;superior;superior;superior;superior;B+;5;5;Hombre;medio
alto;alto;alto;5561;alto;alto;alto;medio;B1;5;3;Mujer;medio
alto;alto;medio;5562;medio;medio;alto;medio;A1;1;2;Hombre;medio
alto;alto;alto;5563;alto;alto;alto;alto;B+;5;6;Mujer;medio
alto;alto;superior;5564;alto;alto;alto;alto;B1;5;2;Hombre;medio
medio;medio;medio;5565;alto;medio;alto;medio;A-;5;3;Hombre;medio
alto;alto;medio;5566;medio;alto;alto;medio;A2;5;6;Mujer;medio
alto;alto;alto;5567;alto;alto;alto;alto;A1;1;2;Mujer;medio
medio;medio;medio;5568;medio;medio;medio;medio;A-;1;1;Hombre;medio
alto;alto;alto;5569;alto;alto;alto;alto;B1;5;5;Hombre;medio
alto;alto;alto;5570;alto;alto;alto;medio;A1;2;2;Mujer;medio
alto;alto;alto;5571;alto;medio;alto;alto;A2;5;2;Hombre;medio
medio;medio;bajo;5572;medio;alto;medio;medio;A-;5;2;Hombre;medio
alto;alto;alto;5573;alto;alto;alto;medio;A1;1;1;Hombre;medio
alto;alto;alto;5574;alto;alto;alto;alto;B1;5;3;Mujer;medio
medio;medio;alto;5575;alto;alto;medio;alto;A1;5;1;Hombre;medio
alto;alto;medio;5576;alto;medio;superior;alto;B1;2;1;Hombre;medio
alto;alto;medio;5577;medio;medio;alto;medio;A-;2;1;Mujer;medio
medio;medio;alto;5578;alto;alto;medio;alto;A-;1;1;Mujer;medio
alto;alto;medio;5579;medio;medio;medio;alto;A2;5;5;Hombre;medio
alto;medio;medio;5580;medio;medio;medio;alto;A1;5;3;Mujer;medio
alto;superior;medio;5581;alto;alto;alto;alto;A2;3;3;Hombre;medio
medio;medio;medio;5582;alto;medio;medio;medio;A1;5;3;Hombre;medio
alto;medio;medio;5583;medio;alto;alto;alto;A1;1;1;Mujer;medio
alto;medio;alto;5584;bajo;medio;medio;alto;A1;3;3;Hombre;medio
medio;medio;medio;5585;alto;alto;medio;medio;A1;5;1;Mujer;medio
alto;alto;medio;5586;alto;medio;alto;alto;A2;5;3;Hombre;medio
alto;medio;medio;5587;medio;alto;alto;medio;A1;2;2;Hombre;medio
alto;alto;alto;5588;alto;medio;alto;alto;A-;5;3;Hombre;medio
alto;alto;alto;5589;medio;medio;medio;medio;B1;2;2;Hombre;medio
alto;alto;alto;5590;alto;alto;alto;alto;A-;3;3;Hombre;medio
alto;medio;alto;5591;medio;medio;medio;medio;B1;5;4;Hombre;medio
medio;medio;medio;5592;alto;alto;medio;medio;A1;5;2;Hombre;medio
alto;alto;alto;5593;medio;alto;medio;alto;A2;5;3;Mujer;medio
medio;alto;alto;5594;medio;medio;medio;alto;B1;5;3;Hombre;medio
medio;superior;alto;5595;medio;alto;alto;medio;A1;5;2;Hombre;medio
alto;alto;alto;5596;alto;alto;alto;alto;A1;1;2;Hombre;medio
alto;alto;medio;5597;medio;alto;medio;medio;A1;5;4;Mujer;medio
alto;medio;alto;5598;alto;alto;alto;alto;A1;1;1;Hombre;medio
alto;alto;alto;5599;medio;medio;alto;alto;A1;1;1;Mujer;medio
alto;alto;alto;5600;medio;alto;alto;medio;B1;5;4;Hombre;medio
alto;alto;alto;5601;alto;alto;alto;alto;A1;2;1;Mujer;medio
medio;medio;medio;5602;medio;medio;medio;alto;A1;1;3;Hombre;medio
alto;alto;alto;5603;medio;alto;medio;alto;A1;5;4;Mujer;medio
alto;alto;alto;5604;medio;medio;alto;medio;B1;5;3;Hombre;medio
alto;medio;medio;5605;medio;alto;medio;medio;A1;2;2;Mujer;medio
alto;alto;alto;5606;alto;alto;alto;alto;A2;5;3;Hombre;medio
alto;alto;medio;5607;alto;alto;medio;medio;B1;5;3;Mujer;medio
medio;medio;medio;5608;alto;alto;medio;alto;A-;1;1;Hombre;medio
alto;alto;medio;5609;medio;alto;medio;medio;A2;5;2;Hombre;medio
medio;alto;medio;5610;alto;alto;alto;medio;A1;2;2;Mujer;medio
medio;medio;medio;5611;medio;medio;alto;medio;A-;1;2;Hombre;medio
alto;alto;alto;5612;alto;alto;alto;alto;A2;5;4;Mujer;medio
alto;alto;medio;5613;alto;alto;alto;medio;A1;5;3;Hombre;medio
alto;alto;alto;5614;medio;alto;medio;medio;A-;5;1;Mujer;medio
alto;alto;medio;5615;alto;alto;alto;medio;A1;3;3;Hombre;medio
alto;alto;alto;5616;alto;alto;alto;alto;A1;5;2;Hombre;medio
alto;alto;alto;5617;alto;alto;alto;alto;B1;5;3;Mujer;medio
medio;medio;medio;5618;medio;medio;medio;medio;A-;5;3;Hombre;medio
alto;alto;alto;5619;alto;alto;medio;medio;A1;5;2;Hombre;medio
medio;medio;medio;5620;medio;medio;medio;medio;A1;3;3;Hombre;medio
alto;medio;alto;5621;medio;medio;medio;medio;A1;2;2;Hombre;medio
alto;medio;medio;5622;medio;medio;bajo;medio;A1;1;2;Hombre;medio
alto;alto;alto;5623;alto;alto;alto;medio;A1;5;2;Hombre;medio
alto;medio;medio;5624;alto;alto;medio;alto;A1;5;2;Hombre;medio
alto;alto;alto;5625;medio;alto;alto;medio;A2;5;2;Hombre;medio
alto;alto;alto;5626;alto;alto;alto;alto;B1;5;4;Hombre;medio
medio;medio;medio;5627;medio;medio;medio;medio;A-;2;2;Hombre;medio
medio;medio;alto;5628;alto;alto;alto;alto;A-;1;1;Hombre;medio
alto;medio;alto;5629;alto;alto;alto;medio;A1;1;1;Hombre;medio
alto;alto;alto;5630;medio;alto;alto;alto;B1;5;4;Hombre;medio
alto;alto;alto;5631;alto;alto;alto;alto;A1;1;3;Hombre;medio
alto;alto;alto;5632;superior;alto;superior;alto;B1;5;2;Mujer;medio
alto;medio;alto;5633;alto;alto;alto;medio;A1;5;3;Hombre;medio
alto;medio;medio;5634;medio;medio;alto;alto;A-;5;2;Mujer;medio
alto;alto;alto;5635;alto;alto;alto;alto;A1;1;1;Hombre;medio
medio;alto;medio;5636;medio;alto;alto;alto;A2;5;3;Hombre;medio
alto;alto;medio;5637;alto;medio;medio;medio;A1;2;2;Mujer;medio
alto;alto;alto;5638;alto;alto;alto;alto;A1;2;2;Mujer;medio
alto;alto;alto;5639;alto;alto;superior;alto;A1;1;1;Hombre;medio
medio;medio;alto;5640;alto;medio;medio;medio;A-;1;1;Hombre;medio
alto;alto;alto;5641;medio;alto;alto;alto;B+;5;6;Hombre;medio
alto;alto;alto;5642;medio;alto;alto;alto;B1;4;3;Hombre;medio
alto;alto;alto;5643;alto;alto;medio;medio;A1;2;2;Mujer;medio
medio;medio;medio;5644;medio;medio;medio;medio;A1;2;2;Hombre;medio
medio;alto;alto;5645;medio;alto;alto;alto;A1;5;5;Hombre;medio
alto;alto;alto;5646;medio;alto;alto;medio;A2;5;2;Mujer;medio
alto;alto;alto;5647;medio;alto;alto;alto;A1;5;3;Hombre;medio
medio;medio;alto;5648;medio;medio;medio;medio;A1;1;1;Mujer;medio
alto;alto;medio;5649;medio;alto;alto;alto;A2;5;3;Hombre;medio
alto;alto;superior;5650;alto;alto;alto;alto;B1;3;3;Mujer;medio
alto;alto;alto;5651;medio;alto;alto;alto;B+;5;4;Mujer;medio
medio;medio;medio;5652;medio;medio;alto;medio;A-;1;2;Mujer;medio
alto;alto;medio;5653;medio;medio;alto;alto;A2;5;1;Hombre;medio
medio;alto;alto;5654;alto;alto;alto;alto;A1;5;2;Hombre;medio
medio;medio;medio;5655;alto;medio;medio;medio;A-;2;3;Hombre;medio
alto;alto;medio;5656;medio;medio;alto;medio;A1;1;1;Mujer;medio
alto;alto;alto;5657;medio;alto;medio;alto;A2;5;2;Mujer;medio
medio;alto;alto;5658;medio;alto;alto;medio;A1;5;1;Mujer;medio
medio;alto;alto;5659;medio;alto;alto;medio;A1;5;2;Hombre;medio
alto;alto;alto;5660;alto;alto;alto;alto;A2;1;2;Hombre;medio
alto;alto;medio;5661;alto;medio;alto;medio;A-;1;1;Hombre;medio
alto;alto;medio;5662;medio;alto;medio;medio;A2;2;2;Mujer;medio
alto;alto;alto;5663;alto;alto;alto;alto;A-;1;1;Mujer;medio
alto;alto;alto;5664;medio;alto;medio;medio;A-;5;4;Hombre;medio
alto;medio;medio;5665;bajo;medio;alto;alto;A-;2;2;Hombre;medio
medio;medio;medio;5666;medio;medio;medio;medio;A-;3;3;Mujer;medio
medio;medio;medio;5667;bajo;medio;medio;medio;A1;2;2;Hombre;medio
alto;superior;alto;5668;alto;superior;superior;superior;B+;5;5;Hombre;medio
alto;alto;medio;5669;alto;medio;alto;alto;A1;2;2;Hombre;medio
alto;alto;alto;5670;alto;alto;alto;alto;B1;5;4;Mujer;medio
medio;medio;medio;5671;medio;medio;medio;medio;A-;1;2;Hombre;medio
alto;alto;alto;5672;alto;alto;alto;alto;B+;4;4;Hombre;medio
medio;medio;alto;5673;medio;medio;alto;medio;A2;2;2;Mujer;medio
alto;superior;alto;5674;medio;alto;alto;alto;A1;5;3;Hombre;medio
alto;alto;medio;5675;medio;medio;alto;medio;A1;5;4;Hombre;medio
alto;alto;alto;5676;alto;alto;alto;alto;A1;1;1;Hombre;medio
medio;medio;medio;5677;medio;medio;medio;medio;A-;2;3;Hombre;medio
medio;alto;medio;5678;medio;alto;medio;alto;A1;1;1;Mujer;medio
alto;alto;alto;5679;alto;alto;medio;medio;A2;5;4;Hombre;medio
alto;alto;alto;5680;alto;alto;alto;alto;A2;3;2;Mujer;medio
alto;alto;alto;5681;alto;alto;medio;alto;A1;5;2;Hombre;medio
alto;alto;medio;5682;alto;alto;alto;alto;B1;5;4;Mujer;medio
alto;alto;alto;5683;alto;alto;alto;alto;B1;5;3;Hombre;medio
medio;medio;medio;5684;medio;medio;medio;medio;A1;5;3;Hombre;medio
alto;alto;alto;5685;alto;alto;alto;alto;A1;5;4;Hombre;medio
alto;alto;alto;5686;alto;alto;alto;medio;A1;1;1;Hombre;medio
alto;alto;alto;5687;alto;alto;alto;alto;A1;2;2;Hombre;medio
medio;alto;alto;5688;alto;medio;medio;alto;A1;5;3;Hombre;medio
alto;alto;alto;5689;medio;alto;medio;medio;A2;5;3;Mujer;medio
alto;superior;alto;5690;alto;alto;alto;alto;A1;2;1;Mujer;medio
alto;alto;medio;5691;medio;alto;medio;alto;A-;3;3;Hombre;medio
alto;alto;alto;5692;alto;medio;medio;alto;B1;5;5;Hombre;medio
alto;alto;alto;5693;medio;alto;medio;alto;A2;5;3;Mujer;medio
alto;alto;alto;5694;alto;alto;alto;alto;A1;5;3;Mujer;medio
medio;medio;alto;5695;medio;medio;medio;alto;A2;5;3;Hombre;medio
medio;alto;alto;5696;medio;alto;alto;medio;A2;5;3;Mujer;medio
bajo;medio;medio;5697;bajo;medio;medio;medio;A-;1;2;Mujer;medio
alto;alto;alto;5698;alto;alto;alto;alto;A1;5;1;Hombre;medio
medio;alto;medio;5699;medio;medio;medio;alto;A1;2;2;Hombre;medio
alto;alto;alto;5700;medio;alto;medio;alto;A2;2;2;Mujer;medio
medio;alto;alto;5701;medio;medio;medio;alto;A-;1;1;Hombre;medio
alto;medio;alto;5702;alto;alto;medio;medio;A1;5;3;Hombre;medio
alto;alto;alto;5703;medio;alto;medio;alto;A2;5;3;Hombre;medio
medio;medio;medio;5704;medio;medio;medio;medio;A1;1;1;Hombre;medio
alto;medio;medio;5705;medio;alto;alto;medio;A1;3;2;Hombre;medio
alto;alto;alto;5706;medio;medio;alto;alto;A2;1;1;Hombre;medio
alto;medio;alto;5707;medio;medio;alto;medio;A1;1;1;Mujer;medio
alto;alto;medio;5708;medio;alto;alto;alto;A1;5;3;Mujer;medio
alto;alto;medio;5709;medio;medio;medio;medio;A-;1;1;Hombre;medio
medio;medio;alto;5710;medio;medio;medio;medio;A-;1;1;Mujer;medio
medio;alto;medio;5711;medio;alto;alto;medio;A1;1;1;Hombre;medio
alto;alto;alto;5712;alto;superior;alto;alto;B+;5;6;Hombre;medio
alto;alto;medio;5713;bajo;alto;medio;medio;A1;1;2;Mujer;medio
medio;alto;alto;5714;medio;alto;alto;alto;A2;5;3;Hombre;medio
alto;medio;alto;5715;medio;medio;medio;alto;A1;5;5;Hombre;medio
alto;alto;medio;5716;alto;alto;alto;alto;A-;2;2;Hombre;medio
alto;alto;medio;5717;medio;medio;alto;medio;A1;2;2;Hombre;medio
alto;medio;alto;5718;alto;alto;alto;medio;A1;1;2;Mujer;medio
alto;medio;medio;5719;medio;medio;medio;medio;A1;5;3;Hombre;medio
alto;medio;medio;5720;medio;medio;medio;medio;A1;5;3;Hombre;medio
alto;medio;alto;5721;medio;alto;medio;medio;A1;5;1;Hombre;medio
medio;medio;medio;5722;medio;alto;medio;alto;A1;5;4;Hombre;medio
alto;superior;alto;5723;alto;superior;alto;alto;B+;5;4;Hombre;medio
alto;alto;alto;5724;alto;alto;alto;alto;A-;3;3;Hombre;medio
medio;medio;medio;5725;medio;medio;medio;medio;A-;5;4;Mujer;medio
alto;alto;alto;5726;alto;alto;alto;medio;A-;5;3;Mujer;medio
alto;medio;alto;5727;medio;medio;medio;medio;A2;5;2;Mujer;medio
medio;medio;medio;5728;medio;medio;medio;medio;A1;5;2;Mujer;medio
alto;alto;alto;5729;alto;alto;alto;alto;A1;5;3;Hombre;medio
alto;medio;medio;5730;medio;medio;medio;medio;A1;2;2;Hombre;medio
alto;alto;alto;5731;alto;alto;alto;medio;A1;2;2;Mujer;medio
alto;superior;alto;5732;medio;superior;alto;alto;A1;3;2;Hombre;medio
medio;alto;medio;5733;medio;alto;alto;alto;A1;5;3;Hombre;medio
alto;alto;alto;5734;alto;alto;alto;alto;B1;5;3;Hombre;medio
alto;alto;alto;5735;alto;alto;medio;medio;A1;2;2;Hombre;medio
medio;alto;medio;5736;alto;alto;superior;alto;A1;3;2;Hombre;medio
medio;superior;alto;5737;medio;alto;alto;alto;A2;5;3;Hombre;medio
alto;alto;alto;5738;alto;alto;alto;medio;A2;5;3;Hombre;medio
alto;alto;alto;5739;medio;alto;medio;medio;B1;5;5;Hombre;medio
alto;alto;alto;5740;alto;alto;alto;alto;B+;5;6;Mujer;medio
medio;medio;medio;5741;medio;medio;medio;medio;A-;5;2;Hombre;medio
medio;medio;medio;5742;medio;bajo;medio;medio;A-;1;3;Hombre;medio
alto;medio;alto;5743;medio;medio;alto;alto;A2;3;3;Hombre;medio
alto;alto;alto;5744;alto;alto;alto;medio;A1;5;4;Hombre;medio
alto;alto;medio;5745;alto;alto;alto;alto;A2;5;3;Hombre;medio
alto;alto;medio;5746;alto;alto;medio;alto;A1;1;1;Hombre;medio
medio;alto;medio;5747;medio;alto;alto;alto;A1;1;1;Hombre;medio
alto;alto;alto;5748;alto;alto;alto;medio;A1;2;2;Hombre;medio
